FID,categoria,nombre,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
28,Reserva Natural de la Sociedad Civil,Medano Los Morrucos,0.52168,0.5112260869565217,0.5532695652173913,0.5351565217391304,0.5314347826086957,0.5316739130434783,0.5381347826086957,0.4842173913043478,0.5182869565217392,0.5190086956521739,0.4911434782608696,0.5194913043478261,0.55,0.48411739130434783,0.5103565217391304,0.5345608695652174,0.5618565217391305,0.5614913043478261,0.5371043478260871,0.5196391304347826,0.5436521739130435,0.565695652173913,0.5083913043478261,0.5316913043478261,0.5893217391304348,0.5682
29,Reserva Natural de la Sociedad Civil,Berlín,0.669245,0.6887695652173913,0.7014304347826087,0.6988565217391305,0.7003608695652175,0.6840260869565218,0.731404347826087,0.6340608695652175,0.7096086956521739,0.674704347826087,0.6809434782608697,0.7085173913043479,0.6403739130434783,0.669013043478261,0.6413782608695653,0.6530956521739131,0.6904347826086957,0.6634347826086957,0.636404347826087,0.6643695652173913,0.6835391304347826,0.6682913043478261,0.6659608695652174,0.6688695652173914,0.7195391304347827,0.6349
30,Distritos Regionales de Manejo Integrado,El Bocachico,0.7541450000000001,0.7782565217391304,0.787895652173913,0.7408608695652175,0.772695652173913,0.7770260869565218,0.763613043478261,0.7285869565217391,0.7431391304347826,0.7861043478260871,0.7271347826086957,0.7607173913043478,0.7142260869565218,0.7608608695652175,0.715895652173913,0.7398913043478261,0.7522695652173913,0.7808608695652174,0.6548826086956522,0.7154478260869566,0.7630217391304348,0.7396565217391304,0.759104347826087,0.7133869565217391,0.7208695652173913,0.7087571428571429
31,Reserva Natural de la Sociedad Civil,San Pablo,0.48543500000000006,0.5203391304347826,0.5301086956521739,0.5167478260869566,0.5405347826086957,0.5647826086956522,0.5353695652173913,0.5143347826086957,0.5069086956521739,0.5518913043478261,0.5400608695652174,0.5341,0.5397478260869565,0.5257826086956522,0.559704347826087,0.5623782608695652,0.5941913043478261,0.5470695652173914,0.5453521739130435,0.5641434782608696,0.5658391304347826,0.5672434782608696,0.5276913043478261,0.5719347826086957,0.6049347826086957,0.6087571428571429
32,Reserva Natural de la Sociedad Civil,Medano Los Morrucos,0.45297,0.49815652173913044,0.4846086956521739,0.46368695652173914,0.49803913043478265,0.4899130434782609,0.48574782608695655,0.46080000000000004,0.4538304347826087,0.5011,0.5139086956521739,0.4595391304347826,0.5082434782608696,0.47489565217391305,0.4830478260869565,0.5114434782608697,0.539408695652174,0.4934739130434783,0.47146086956521743,0.5063782608695653,0.5267565217391305,0.5387086956521739,0.42789130434782613,0.527695652173913,0.5728347826086957,0.4995428571428572
33,Reserva Natural de la Sociedad Civil,Estero Matemarrano,0.5949850000000001,0.5935956521739131,0.6345217391304349,0.6063086956521739,0.6243347826086957,0.6188391304347827,0.6252782608695653,0.5938913043478261,0.5982478260869565,0.644,0.5854521739130435,0.6216869565217391,0.6271434782608696,0.6366217391304348,0.600395652173913,0.6452347826086957,0.6500913043478261,0.6647913043478262,0.6566608695652174,0.6509347826086958,0.6823130434782609,0.6470956521739131,0.6536913043478262,0.6876130434782609,0.6829869565217391,0.7064857142857144
34,Reserva Natural de la Sociedad Civil,Hato Venecia De Guanapalo,0.62692,0.6331347826086957,0.642595652173913,0.6271652173913044,0.6460913043478261,0.6365260869565217,0.6044347826086958,0.519308695652174,0.6181695652173913,0.6314260869565217,0.564195652173913,0.6002173913043478,0.5885043478260871,0.5964608695652174,0.5750260869565217,0.5687739130434784,0.603295652173913,0.6181478260869565,0.5723652173913043,0.5975478260869566,0.6020130434782609,0.623104347826087,0.6102826086956522,0.6121782608695653,0.6239434782608696,0.5556571428571428
35,Reserva Natural de la Sociedad Civil,Caño Viejo,0.5505300000000001,0.5719695652173913,0.5656739130434784,0.5548913043478261,0.5802826086956522,0.5655565217391304,0.5825695652173913,0.5280434782608696,0.5477304347826087,0.5855,0.5471826086956523,0.5852304347826087,0.5330043478260871,0.5512565217391304,0.598395652173913,0.5784695652173913,0.5837869565217392,0.5914347826086958,0.5485652173913044,0.5214739130434783,0.5617,0.5743869565217391,0.5118434782608696,0.5543130434782609,0.5690217391304349,0.5836428571428571
36,Reserva Natural de la Sociedad Civil,El Tirriagal,0.508045,0.5079695652173913,0.5612391304347826,0.5319565217391304,0.5058304347826087,0.5185347826086957,0.5247434782608696,0.5066,0.4837608695652174,0.5100913043478261,0.499,0.5705869565217391,0.5390347826086958,0.5068739130434783,0.5173,0.5796826086956522,0.5290521739130435,0.5314521739130436,0.5221434782608696,0.5159173913043478,0.5594304347826087,0.5458826086956522,0.5032695652173913,0.5432043478260871,0.5503043478260871,0.5807142857142857
37,Distritos Regionales de Manejo Integrado,El Tinije,0.5660350000000001,0.5691652173913043,0.5888,0.5897173913043479,0.6003347826086958,0.6044478260869566,0.6148,0.5851217391304349,0.6204347826086958,0.6400478260869565,0.6172130434782609,0.6456608695652174,0.6662956521739131,0.7008130434782609,0.6290869565217392,0.6661913043478261,0.7040173913043478,0.7132739130434783,0.6465739130434783,0.7252652173913043,0.7307652173913043,0.7244086956521739,0.6925695652173913,0.7348434782608696,0.7169217391304349,0.7761857142857144
