FID,categoria,nombre,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
20,Reserva Natural de la Sociedad Civil,La Aurora,0.361225,0.4147173913043478,0.417804347826087,0.3174391304347826,0.40410869565217394,0.3575434782608696,0.3689782608695652,0.36312173913043483,0.39411739130434786,0.4115521739130435,0.3896434782608696,0.41018695652173914,0.3794739130434783,0.3843521739130435,0.38201304347826087,0.4143347826086957,0.43654347826086964,0.41216956521739134,0.3716826086956522,0.38013913043478265,0.3956826086956522,0.4070217391304348,0.4088260869565218,0.39931739130434785,0.4388782608695652,0.2808285714285714
21,Reserva Natural de la Sociedad Civil,Las Brisas,0.24390500000000004,0.23147826086956522,0.259204347826087,0.23048695652173917,0.2391086956521739,0.2395521739130435,0.2222608695652174,0.17987826086956524,0.20513478260869566,0.2170086956521739,0.2026434782608696,0.2257913043478261,0.22393478260869565,0.24136521739130437,0.22614782608695652,0.2464478260869565,0.2486391304347826,0.24806086956521742,0.22156521739130436,0.21911739130434785,0.23199565217391305,0.26350869565217394,0.21681304347826086,0.2295695652173913,0.27332173913043484,0.29845714285714287
22,Reserva Natural de la Sociedad Civil,Veracruz,0.274435,0.2808304347826087,0.3145,0.2755782608695652,0.29058260869565217,0.31755652173913046,0.2828869565217392,0.25032608695652175,0.2726782608695652,0.29907826086956524,0.29045652173913045,0.28870434782608695,0.27631739130434785,0.30097391304347826,0.29964347826086957,0.3036086956521739,0.30911739130434784,0.28926521739130434,0.2699391304347826,0.29134782608695653,0.3041478260869565,0.3363260869565218,0.30086521739130434,0.3135217391304348,0.35051304347826084,0.29751428571428573
23,Reserva Natural de la Sociedad Civil,Altamira,0.33823000000000003,0.32683478260869564,0.33640434782608697,0.3357695652173913,0.32151739130434787,0.33525652173913045,0.3378434782608696,0.3533869565217392,0.3592782608695652,0.3710913043478261,0.39103043478260874,0.3860608695652174,0.3789173913043479,0.35404347826086957,0.3515521739130435,0.41028695652173913,0.4155652173913043,0.4551913043478261,0.3631086956521739,0.3707347826086957,0.3791913043478261,0.40723478260869567,0.36412173913043483,0.39605217391304354,0.4115260869565217,0.36464285714285716
24,Reserva Natural de la Sociedad Civil,Veracruz,0.28676,0.2982739130434783,0.3586782608695652,0.30939565217391307,0.3273521739130435,0.3415086956521739,0.30710000000000004,0.29234347826086954,0.3093565217391305,0.32811739130434786,0.3365782608695652,0.3211434782608696,0.321,0.3300782608695652,0.3203391304347826,0.341804347826087,0.3618913043478261,0.32230000000000003,0.3392434782608696,0.3598652173913044,0.3138086956521739,0.3601608695652174,0.31565652173913045,0.3350217391304348,0.3590521739130435,0.3424857142857143
25,Reserva Natural de la Sociedad Civil,Hato Venecia De Guanapalo,0.391345,0.38140434782608695,0.3826695652173913,0.38359565217391306,0.36657826086956524,0.3892086956521739,0.3458521739130435,0.34165652173913047,0.34665217391304354,0.3736826086956522,0.3840391304347826,0.37615652173913044,0.33413478260869567,0.3687739130434783,0.3569695652173913,0.3564086956521739,0.3673130434782609,0.4317478260869565,0.3384521739130435,0.388604347826087,0.36764347826086957,0.3998260869565218,0.3542739130434783,0.37215652173913044,0.3446565217391305,0.34402857142857146
26,Reserva Natural de la Sociedad Civil,Buenavista,0.216545,0.2619565217391305,0.26392608695652175,0.24583043478260871,0.24226956521739132,0.2694391304347826,0.25465652173913045,0.26709130434782613,0.2576608695652174,0.2500608695652174,0.25354347826086954,0.25672608695652177,0.2722434782608696,0.28425652173913046,0.2587260869565218,0.28643913043478264,0.28242608695652177,0.3115391304347826,0.3012521739130435,0.2903695652173913,0.3426,0.33127391304347825,0.3247652173913044,0.3226913043478261,0.3349695652173913,0.3080428571428572
27,Reserva Natural de la Sociedad Civil,Las Brisas,0.347395,0.3433391304347826,0.36951304347826086,0.3518695652173913,0.3679260869565218,0.38975652173913045,0.3402217391304348,0.35000434782608697,0.3488217391304348,0.36030434782608695,0.3518,0.3766652173913044,0.3637086956521739,0.39222173913043484,0.36153478260869565,0.4061391304347826,0.3797739130434783,0.4077695652173913,0.3828391304347826,0.3669434782608696,0.39703043478260874,0.41091739130434785,0.3842086956521739,0.40058695652173915,0.4141565217391304,0.35982857142857144
28,Reserva Natural de la Sociedad Civil,Medano Los Morrucos,0.302095,0.29283043478260873,0.3194739130434783,0.29502173913043483,0.2925086956521739,0.30949565217391306,0.30712608695652177,0.2762434782608696,0.2885739130434783,0.3045391304347826,0.2946608695652174,0.29624347826086955,0.29764347826086957,0.28347391304347824,0.2823217391304348,0.3048782608695652,0.32531739130434784,0.32277826086956524,0.2825608695652174,0.30110000000000003,0.3134,0.3077086956521739,0.2731130434782609,0.3085695652173913,0.33943913043478263,0.3068571428571429
29,Reserva Natural de la Sociedad Civil,Berlín,0.47742,0.4639608695652174,0.4679869565217391,0.48550000000000004,0.4661826086956522,0.4652739130434783,0.4827608695652174,0.4289347826086957,0.501204347826087,0.4480347826086957,0.450404347826087,0.4688086956521739,0.4218217391304348,0.4568260869565217,0.43132608695652175,0.4440521739130435,0.463204347826087,0.4367739130434783,0.41528695652173914,0.4233347826086957,0.46840000000000004,0.45066086956521745,0.46303478260869574,0.4409434782608696,0.4722739130434783,0.3904714285714286
30,Distritos Regionales de Manejo Integrado,El Bocachico,0.51175,0.4997695652173913,0.5260521739130435,0.5030695652173913,0.5031,0.5183565217391304,0.5164608695652174,0.48171304347826094,0.5129652173913043,0.5111826086956522,0.49189130434782613,0.5450608695652174,0.4770739130434783,0.5077565217391304,0.49990869565217394,0.5042739130434784,0.5022130434782609,0.5262391304347827,0.45377826086956524,0.472504347826087,0.5081130434782609,0.489304347826087,0.5044608695652174,0.46894347826086963,0.4483695652173913,0.4524857142857143
31,Reserva Natural de la Sociedad Civil,San Pablo,0.27671,0.3303695652173913,0.3044,0.2748086956521739,0.29632608695652174,0.32604347826086955,0.2961391304347826,0.277904347826087,0.27018260869565214,0.31615652173913045,0.31843043478260874,0.29793478260869566,0.2977347826086957,0.30039565217391306,0.3106521739130435,0.3221913043478261,0.33777391304347826,0.32773913043478264,0.29229565217391307,0.3266869565217392,0.3203217391304348,0.33537826086956524,0.30740434782608694,0.33871304347826087,0.3624391304347826,0.33041428571428577
32,Reserva Natural de la Sociedad Civil,Medano Los Morrucos,0.19987000000000002,0.21174782608695653,0.2240304347826087,0.20976521739130435,0.22114782608695652,0.24393478260869567,0.24225217391304352,0.21154347826086956,0.21677391304347826,0.25978695652173917,0.2426782608695652,0.2391782608695652,0.21805652173913045,0.24822608695652176,0.23140869565217392,0.248,0.2578565217391305,0.24579130434782612,0.17267826086956523,0.23158260869565217,0.23495652173913045,0.26156956521739133,0.17726956521739132,0.25703478260869567,0.2723304347826087,0.26601428571428576
33,Reserva Natural de la Sociedad Civil,Estero Matemarrano,0.37861500000000003,0.36539130434782613,0.3760521739130435,0.37642608695652174,0.36110000000000003,0.37390434782608695,0.36657391304347825,0.37626521739130436,0.39026086956521744,0.40218260869565214,0.37140869565217394,0.4043478260869565,0.39206956521739134,0.3966130434782609,0.36993478260869567,0.4081391304347826,0.4054304347826087,0.40366521739130434,0.3994347826086957,0.40397826086956523,0.4321826086956522,0.42126956521739134,0.40642173913043483,0.4291695652173913,0.4344434782608696,0.3986857142857143
34,Reserva Natural de la Sociedad Civil,Hato Venecia De Guanapalo,0.40040000000000003,0.3949086956521739,0.39790000000000003,0.38805217391304353,0.3992,0.4045304347826087,0.3879304347826087,0.325704347826087,0.4000391304347826,0.40237391304347825,0.35547391304347825,0.3659260869565218,0.35778695652173914,0.3551782608695652,0.34058695652173915,0.3532391304347826,0.36708695652173917,0.37136956521739134,0.3560695652173913,0.3777478260869565,0.3924217391304348,0.3901304347826087,0.3830782608695652,0.38249130434782613,0.3888695652173913,0.3675857142857143
