FID,categoria,nombre,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
10,Parque Nacional,Lago Ypoa,0.317145,0.3226652173913044,0.2911739130434783,0.26211304347826087,0.27058695652173914,0.2785478260869565,0.21936086956521741,0.28052608695652176,0.27015652173913046,0.29431304347826087,0.2520608695652174,0.24342608695652176,0.22848260869565215,0.22521739130434787,0.2792826086956522,0.2841739130434783,0.2643913043478261,0.2719304347826087,0.26210434782608694,0.30045652173913046,0.2222086956521739,0.3505347826086957,0.3150260869565218,0.31076521739130436,0.3161695652173913,0.2894913043478261
11,Parque Nacional,Lago Ypoa,0.225075,0.2147478260869565,0.2345478260869565,0.2285608695652174,0.22396521739130437,0.25386521739130435,0.22835217391304352,0.24271739130434786,0.2103478260869565,0.22279565217391306,0.221,0.24953913043478262,0.22799565217391307,0.22523478260869567,0.21787391304347825,0.2324913043478261,0.21349565217391306,0.24041739130434786,0.2415521739130435,0.25600434782608694,0.19844347826086958,0.22789565217391305,0.20278260869565218,0.2184086956521739,0.2828,0.3080782608695652
12,Parque Nacional,Lago Ypoa,0.40254,0.3950347826086957,0.36401739130434785,0.3240869565217392,0.3500478260869565,0.30709565217391305,0.4170739130434783,0.38355652173913046,0.34221304347826087,0.4212217391304348,0.37676521739130436,0.3407217391304348,0.3419304347826087,0.3750217391304348,0.37846521739130434,0.3350347826086957,0.3125304347826087,0.3297391304347826,0.3183608695652174,0.34219130434782613,0.3939956521739131,0.4719304347826087,0.3315739130434783,0.29745652173913045,0.3556565217391305,0.3106913043478261
13,Sitios Ramsar,Estero Milagro*,0.38352,0.40215652173913047,0.4190347826086957,0.40573043478260873,0.4246739130434783,0.39948260869565216,0.40170869565217393,0.40474782608695653,0.3737695652173913,0.42307826086956524,0.4070173913043479,0.4122608695652174,0.40586086956521744,0.4366695652173913,0.4137782608695652,0.42165652173913043,0.43338695652173914,0.4323434782608696,0.3948521739130435,0.41124782608695654,0.4009478260869565,0.4394782608695652,0.4118391304347826,0.4228391304347826,0.39109565217391307,0.494304347826087
14,Parque Nacional,Lago Ypoa,0.31912,0.3302695652173913,0.30284782608695654,0.28619130434782614,0.2699391304347826,0.2717391304347826,0.31047391304347827,0.31212173913043484,0.26476086956521744,0.23243043478260872,0.28821739130434787,0.2531826086956522,0.25599565217391307,0.2487217391304348,0.2743260869565218,0.2464782608695652,0.24742608695652177,0.2552695652173913,0.2199391304347826,0.2571521739130435,0.19974782608695654,0.29883043478260873,0.2967608695652174,0.2647478260869565,0.3495608695652174,0.28416956521739134
15,Parque Nacional,Lago Ypoa,0.35242500000000004,0.33267391304347826,0.32180434782608697,0.2853391304347826,0.2826304347826087,0.28899565217391304,0.30751739130434785,0.34500000000000003,0.27487826086956524,0.32842608695652176,0.34562608695652175,0.3030086956521739,0.28566956521739134,0.3308434782608696,0.32781304347826085,0.3302826086956522,0.3044260869565218,0.28019130434782613,0.3014304347826087,0.2966478260869565,0.26,0.3535739130434783,0.35424347826086955,0.31223913043478263,0.3711695652173913,0.34745652173913044
16,Parque Nacional,Lago Ypoa,0.330685,0.38293043478260874,0.4052782608695652,0.35984782608695653,0.3616478260869565,0.36762173913043483,0.36684782608695654,0.3672565217391305,0.34896086956521744,0.3447695652173913,0.36707391304347825,0.35612608695652176,0.32975652173913045,0.3674391304347826,0.36080434782608695,0.42201739130434784,0.35603913043478264,0.3574826086956522,0.3430521739130435,0.3534913043478261,0.27325652173913045,0.3337695652173913,0.34943913043478264,0.42219130434782615,0.41933043478260873,0.37270000000000003
17,Refugio de Vida Silvestre,Yabebyry,0.324295,0.2811608695652174,0.282904347826087,0.25703043478260873,0.26171739130434785,0.2921608695652174,0.27308260869565215,0.2705173913043479,0.28621739130434787,0.28712608695652175,0.27137391304347824,0.28658260869565216,0.29787391304347827,0.26704347826086955,0.2632521739130435,0.26882173913043483,0.2686782608695652,0.2871782608695652,0.2984782608695652,0.29895652173913045,0.3076695652173913,0.2975086956521739,0.2990086956521739,0.33148260869565216,0.33146521739130436,0.344304347826087
18,Otras Categorias,Reserva Para Parque Nacional Carrizales del Paraná,0.29368500000000003,0.3375086956521739,0.33104782608695654,0.30745652173913046,0.32948695652173915,0.3062347826086957,0.3269565217391305,0.2718304347826087,0.3077956521739131,0.22538260869565216,0.1992857142857143,0.27581304347826086,0.3193521739130435,0.32089545454545454,0.3008391304347826,0.26155652173913047,0.21344285714285716,0.293004347826087,0.27411739130434787,0.39727826086956525,0.3087565217391305,0.36772608695652176,0.3125391304347826,0.2885956521739131,0.3883913043478261,0.33910434782608695
19,Reservas de la Biosfera Río Apa,Cerrado del Río Apa,0.40943,0.3748608695652174,0.3456391304347826,0.37699565217391307,0.38304782608695653,0.3548652173913044,0.38729565217391304,0.35066956521739134,0.3404695652173913,0.3568217391304348,0.36740869565217393,0.3707565217391305,0.36363913043478263,0.3704130434782609,0.38069565217391305,0.40597826086956523,0.37316086956521743,0.3722565217391305,0.39101739130434787,0.3792695652173913,0.3908347826086957,0.33442608695652176,0.38779565217391304,0.3846869565217392,0.3825,0.40433913043478265
